SEGMENTID,STREET,DIRECTION,FROM_STREET,TO_STREET,LENGTH, STREET_HEADING, COMMENTS,START_LONGITUDE, START_LATITUDE,END_LONGITUDE, END_LATITUDE, CURRENT_SPEED, LAST_UPDATED,,Start,End
233,Roosevelt,WB,Pulaski,Kostner,0.5,W,,-87.72516919,41.86630934,-87.73496347,41.8661701,-1,10/15/16 11:50 PM,,"-87.7251691897, 41.8663093356","41.8663093356, -87.7349634658"
215,Roosevelt,EB,Laramie,Cicero,0.5,W,IDOT Signals Possible,-87.75456003,41.86557615,-87.74476391,41.86581344,-1,10/15/16 11:50 PM,,"-87.7545600319, 41.8655761505","41.8655761505, -87.7447639101"
317,Irving Park,WB,Sheridan,Clark,0.39,W,,-87.65454328,41.95462558,-87.66224852,41.95451531,8,10/15/16 11:50 PM,,"-87.654543283, 41.954625578","41.954625578, -87.6622485204"
212,North,WB,LaSalle,Halsted,0.78,W,,-87.63314938,41.91129948,-87.64827011,41.91105682,10,10/15/16 11:50 PM,,"-87.6331493782, 41.9112994848","41.9112994848, -87.6482701057"
240,Roosevelt,WB,Racine,Ashland,0.5,W,,-87.65667978,41.86713382,-87.66638213,41.86699869,-1,10/15/16 11:50 PM,,"-87.656679779, 41.8671338197","41.8671338197, -87.6663821254"
229,Roosevelt,WB,Central,Austin,0.5,W,IDOT Signals Possible,-87.76435238,41.86575596,-87.77414765,41.86561265,-1,10/15/16 11:50 PM,,"-87.7643523849, 41.8657559551","41.8657559551, -87.7741476468"
313,Irving Park,WB,Western,California,0.5,W,,-87.68846485,41.95414994,-87.69823918,41.95411109,29,10/15/16 11:50 PM,,"-87.6884648539, 41.9541499435","41.9541499435, -87.6982391845"
545,Cermak,EB,State,Michigan,0.07,E,,-87.62705478,41.85272424,-87.623799,41.85266505,-1,10/15/16 11:50 PM,,"-87.6270547792, 41.8527242399","41.8527242399, -87.623799"
298,Irving Park,EB,Clarendon,Lake Shore Dr,0.25,W,,-87.6497013,41.95442403,-87.64456452,41.95452032,10,10/15/16 11:50 PM,,"-87.6497013008, 41.9544240318","41.9544240318, -87.6445645207"
567,Cicero,NB,59th,55th,0.6,S,,-87.74122598,41.78431707,-87.7417948,41.7930352,-1,10/15/16 11:50 PM,,"-87.7412259766, 41.7843170707","41.7843170707, -87.7417947979"
219,Roosevelt,EB,Central Park,Kedzie,0.5,W,,-87.71542211,41.8661526,-87.70567054,41.8662681,26,10/15/16 11:50 PM,,"-87.7154221093, 41.8661526026","41.8661526026, -87.7056705433"
556,Cermak,WB,Halsted,Racine,0.5,W,,-87.64645995,41.85281978,-87.65618005,41.85267979,-1,10/15/16 11:50 PM,,"-87.646459951, 41.852819781","41.852819781, -87.6561800466"
541,Cermak,EB,Racine,Halsted,0.5,W,,-87.65618295,41.85240538,-87.64646289,41.85254537,-1,10/15/16 11:50 PM,,"-87.656182952, 41.8524053768","41.8524053768, -87.6464628869"
310,Irving Park,WB,Central Park,Pulaski,0.5,W,,-87.71781198,41.95392366,-87.72761586,41.95378499,-1,10/15/16 11:50 PM,,"-87.7178119849, 41.9539236607","41.9539236607, -87.7276158638"
543,Cermak,EB,Stewart,State,0.5,W,,-87.6369279,41.85268567,-87.62705478,41.85272424,-1,10/15/16 11:50 PM,,"-87.6369278973, 41.8526856712","41.8526856712, -87.6270547792"
309,Irving Park,WB,Pulaski,Kostner,0.53,W,,-87.72761586,41.95378499,-87.73806267,41.95366661,-1,10/15/16 11:50 PM,,"-87.7276158638, 41.9537849922","41.9537849922, -87.7380626662"
308,Irving Park,WB,Kostner,Cicero,0.47,W,,-87.73806267,41.95366661,-87.74730362,41.95355558,-1,10/15/16 11:50 PM,,"-87.7380626662, 41.9536666068","41.9536666068, -87.7473036159"
559,Cermak,WB,Dr Martin L King Jr,Michigan,0.31,E,,-87.61944817,41.85305049,-87.623818,41.852991,15,10/15/16 11:50 PM,,"-87.6194481677, 41.8530504929","41.8530504929, -87.623818"
231,Roosevelt,WB,Cicero,Laramie,0.5,W,IDOT Signals Possible,-87.74476139,41.86608785,-87.75455756,41.86585056,-1,10/15/16 11:50 PM,,"-87.7447613932, 41.8660878547","41.8660878547, -87.7545575569"
232,Roosevelt,WB,Kostner,Cicero,0.5,W,IDOT Signals Possible,-87.73496347,41.8661701,-87.74476139,41.86608785,-1,10/15/16 11:50 PM,,"-87.7349634658, 41.866170101","41.866170101, -87.7447613932"
217,Roosevelt,EB,Kostner,Pulaski,0.5,W,,-87.73496602,41.86589569,-87.72517179,41.86603492,-1,10/15/16 11:50 PM,,"-87.7349660246, 41.8658956887","41.8658956887, -87.7251717904"
225,Roosevelt,EB,Racine,Halsted,0.5,W,,-87.65668267,41.86685941,-87.64691982,41.8670169,-1,10/15/16 11:50 PM,,"-87.6566826727, 41.8668594116","41.8668594116, -87.6469198175"
224,Roosevelt,EB,Ashland,Racine,0.5,W,,-87.66638498,41.86672429,-87.65668267,41.86685941,-1,10/15/16 11:50 PM,,"-87.6663849776, 41.8667242852","41.8667242852, -87.6566826727"
305,Irving Park,WB,Central,Austin,0.5,W,,-87.7669985,41.95332179,-87.77677361,41.95319335,-1,10/15/16 11:50 PM,,"-87.7669985006, 41.953321789","41.953321789, -87.7767736096"
331,Western,NB,95th,91st,0.5,S,IDOT Signals Possible,-87.68187204,41.72093828,-87.68211649,41.72822864,25,10/15/16 11:50 PM,,"-87.6818720444, 41.7209382823","41.7209382823, -87.6821164908"
393,Western,SB,Grand,Washington,0.52,N,,-87.68687813,41.89064909,-87.68666817,41.88299724,30,10/15/16 11:50 PM,,"-87.6868781339, 41.8906490928","41.8906490928, -87.6866681673"
581,Lake Shore Dr,NW,31st,I-55 Expy,0.75,S,,-87.60816788,41.83857175,-87.61245607,41.84897634,55,10/15/16 11:50 PM,,"-87.6081678831, 41.838571746","41.838571746, -87.6124560681"
411,79th,EB,State,Dr Martin L King Jr,0.49,E,,-87.62452762,41.75082986,-87.6149133,41.75101415,22,10/15/16 11:50 PM,,"-87.6245276216, 41.7508298555","41.7508298555, -87.6149133035"
595,Lake Shore Dr,NB,Fullerton,Diversey,0.51,N,,-87.63102643,41.92608274,-87.63185457,41.93342563,-1,10/15/16 11:50 PM,,"-87.6310264345, 41.9260827378","41.9260827378, -87.6318545747"
377,Western,SB,71st,Columbus Ave,0.37,S,,-87.68342595,41.76470325,-87.68328573,41.75923316,27,10/15/16 11:50 PM,,"-87.6834259477, 41.76470325","41.76470325, -87.6832857301"
392,Western,SB,Washington,Van Buren,0.47,N,,-87.68666817,41.88299724,-87.68645308,41.87608465,28,10/15/16 11:50 PM,,"-87.6866681673, 41.8829972374","41.8829972374, -87.6864530829"
358,Western,NB,Fullerton,Kennedy Expy,0.2,N,,-87.68745819,41.92489965,-87.68756612,41.92798077,22,10/15/16 11:50 PM,,"-87.68745819, 41.9248996489","41.9248996489, -87.6875661231"
410,79th,EB,Vincennes,State,0.49,W,,-87.63419685,41.75060443,-87.62452762,41.75082986,23,10/15/16 11:50 PM,,"-87.6341968458, 41.7506044271","41.7506044271, -87.6245276216"
604,Lake Shore Dr,SW,55th,57th,0.2,S,,-87.57937497,41.79522045,-87.58048456,41.79241903,-1,10/15/16 11:50 PM,,"-87.5793749691, 41.7952204517","41.7952204517, -87.5804845631"
337,Western,NB,71st,67th,0.5,S,,-87.68305942,41.76470118,-87.68326095,41.77197658,25,10/15/16 11:50 PM,,"-87.6830594183, 41.764701176","41.764701176, -87.6832609507"
582,Lake Shore Dr,NW,I-55 Expy,18th,0.65,S,,-87.61245607,41.84897634,-87.61641887,41.85796047,50,10/15/16 11:50 PM,,"-87.6124560681, 41.848976339","41.848976339, -87.6164188659"
339,Western,NB,63rd,59th,0.5,S,,-87.68345604,41.77921498,-87.68364728,41.78652769,28,10/15/16 11:50 PM,,"-87.6834560431, 41.7792149771","41.7792149771, -87.6836472764"
379,Western,SB,63rd,67th,0.5,S,,-87.68382266,41.77921705,-87.68362752,41.77197865,29,10/15/16 11:50 PM,,"-87.6838226552, 41.7792170504","41.7792170504, -87.6836275216"
450,79th,WB,Western,California,0.51,W,,-87.68275128,41.75018803,-87.69263646,41.75004024,32,10/15/16 11:50 PM,,"-87.6827512753, 41.7501880334","41.7501880334, -87.6926364622"
396,Western,SB,North Ave,Division,0.5,N,,-87.68740438,41.9103219,-87.68721042,41.90301716,24,10/15/16 11:50 PM,,"-87.6874043778, 41.9103219014","41.9103219014, -87.6872104227"
596,Lake Shore Dr,NW,Diversey,Belmont,0.58,N,,-87.63185457,41.93342563,-87.63822235,41.94038415,-1,10/15/16 11:50 PM,,"-87.6318545747, 41.9334256266","41.9334256266, -87.6382223471"
608,Lake Shore Dr,SE,Oakwood,43rd,0.64,S,,-87.60055934,41.82529953,-87.59505632,41.81693772,54,10/15/16 11:50 PM,,"-87.6005593398, 41.8252995274","41.8252995274, -87.5950563226"
355,Western,NB,Division,North Ave,0.5,N,,-87.6868431,41.90301509,-87.68703702,41.91031983,26,10/15/16 11:50 PM,,"-87.686843103, 41.9030150932","41.9030150932, -87.6870370163"
1282,Fairbanks,NB,Illinois,Chicago,0.4,N,,-87.620124,41.891002,-87.620269,41.896785,16,10/15/16 11:50 PM,,"-87.620124, 41.891002","41.891002, -87.620269"
391,Western,SB,Van Buren,Roosevelt,0.65,S,,-87.68645308,41.87608465,-87.68622197,41.86661358,23,10/15/16 11:50 PM,,"-87.6864530829, 41.8760846544","41.8760846544, -87.686221969"
356,Western,NB,North Ave,Milwaukee,0.45,N,,-87.68703702,41.91031983,-87.68720501,41.91680439,24,10/15/16 11:50 PM,,"-87.6870370163, 41.9103198343","41.9103198343, -87.6872050148"
359,Western,NB,Kennedy Expy,Diversey,0.3,N,,-87.68756612,41.92798077,-87.68769895,41.93217809,16,10/15/16 11:50 PM,,"-87.6875661231, 41.9279807743","41.9279807743, -87.6876989484"
380,Western,SB,59th,63rd,0.5,S,,-87.68401393,41.78652976,-87.68382266,41.77921705,25,10/15/16 11:50 PM,,"-87.6840139301, 41.7865297579","41.7865297579, -87.6838226552"
407,Western,SB,Bryn Mawr,Foster,0.5,N,,-87.68963222,41.98316872,-87.68933457,41.97589257,33,10/15/16 11:50 PM,,"-87.6896322236, 41.983168718","41.983168718, -87.6893345677"
382,Western,SB,51st,55th,0.5,S,Western Blvd Run Parallel on the East Side,-87.6844074,41.80114722,-87.68422512,41.79387762,-1,10/15/16 11:50 PM,,"-87.6844074011, 41.8011472177","41.8011472177, -87.6842251186"
601,Lake Shore Dr,NW,Lawrence,Foster,0.51,N,,-87.64778521,41.9694038,-87.65028304,41.9765945,-1,10/15/16 11:50 PM,,"-87.6477852109, 41.9694037972","41.9694037972, -87.6502830414"
576,Cicero,NB,Chicago,Division,0.51,N,,-87.74562845,41.8949856,-87.74580249,41.90234154,-1,10/15/16 11:50 PM,,"-87.7456284502, 41.8949856048","41.8949856048, -87.7458024865"
338,Western,NB,67th,63rd,0.5,S,,-87.68326095,41.77197658,-87.68345604,41.77921498,29,10/15/16 11:50 PM,,"-87.6832609507, 41.7719765782","41.7719765782, -87.6834560431"
451,79th,WB,Damen,Western,0.49,W,,-87.67308244,41.75041755,-87.68275128,41.75018803,25,10/15/16 11:50 PM,,"-87.6730824357, 41.750417551","41.750417551, -87.6827512753"
389,Western,SB,18th,Cermak,0.37,S,,-87.685945,41.857516,-87.68582378,41.85203294,-1,10/15/16 11:50 PM,,"-87.685945, 41.857516","41.857516, -87.6858237771"
592,Lake Shore Dr,NW,Oak St,Division,0.32,N,,-87.61952598,41.90097877,-87.62428733,41.90399607,-1,10/15/16 11:50 PM,,"-87.6195259779, 41.9009787676","41.9009787676, -87.6242873281"
589,Lake Shore Dr,NB,Randolph,Grand,0.51,N,,-87.61386137,41.88438769,-87.61390637,41.8918983,-1,10/15/16 11:50 PM,,"-87.61386137, 41.88438769","41.88438769, -87.61390637"
408,Western,SB,Peterson,Bryn Mawr,0.5,N,,-87.68985646,41.99050103,-87.68963222,41.98316872,29,10/15/16 11:50 PM,,"-87.6898564646, 41.9905010348","41.9905010348, -87.6896322236"
399,Western,SB,Kennedy Expy,Fullerton,0.2,N,,-87.68793359,41.92798284,-87.68782564,41.92490172,15,10/15/16 11:50 PM,,"-87.6879335859, 41.9279828403","41.9279828403, -87.6878256352"
367,Western,NB,Bryn Mawr,Peterson,0.5,N,,-87.68926444,41.98316666,-87.68948864,41.99049897,-1,10/15/16 11:50 PM,,"-87.6892644434, 41.9831666552","41.9831666552, -87.6894886422"
363,Western,NB,Irving Park,Montrose,0.5,N,,-87.68828243,41.95401171,-87.68849917,41.96131182,-1,10/15/16 11:50 PM,,"-87.6882824308, 41.9540117081","41.9540117081, -87.6884991671"
594,Lake Shore Dr,NW,North Ave,Fullerton,1.05,N,,-87.62578106,41.91133018,-87.63102643,41.92608274,52,10/15/16 11:50 PM,,"-87.6257810568, 41.9113301795","41.9113301795, -87.6310264345"
385,Western,SB,Pershing,43rd,0.5,S,Western Blvd Run Parallel on the East Side,-87.6850602,41.82299707,-87.68481179,41.81569696,-1,10/15/16 11:50 PM,,"-87.685060202, 41.8229970652","41.8229970652, -87.6848117907"
375,Western,SB,79th,83rd,0.5,S,,-87.68303038,41.75010386,-87.68286242,41.74281675,-1,10/15/16 11:50 PM,,"-87.6830303802, 41.7501038593","41.7501038593, -87.6828624247"
344,Western,NB,43rd,Pershing,0.5,S,Western Blvd Run Parallel on the East Side,-87.68444497,41.81569489,-87.68469334,41.82299499,-1,10/15/16 11:50 PM,,"-87.6844449706, 41.8156948926","41.8156948926, -87.6846933402"
598,Lake Shore Dr,NW,Addison,Irving Park,0.42,N,,-87.64317516,41.94864861,-87.64458124,41.95465653,-1,10/15/16 11:50 PM,,"-87.643175157, 41.9486486075","41.9486486075, -87.6445812375"
575,Cicero,NB,Kinzie,Chicago,0.49,N,,-87.74534035,41.88792051,-87.74562845,41.8949856,-1,10/15/16 11:50 PM,,"-87.7453403489, 41.8879205051","41.8879205051, -87.7456284502"
398,Western,SB,Fullerton,Milwaukee,0.55,N,,-87.68782564,41.92490172,-87.68757241,41.91680646,25,10/15/16 11:50 PM,,"-87.6878256352, 41.9249017152","41.9249017152, -87.6875724135"
401,Western,SB,Belmont,Diversey,0.5,N,,-87.68834859,41.93946185,-87.68806644,41.93218016,-1,10/15/16 11:50 PM,,"-87.6883485854, 41.9394618483","41.9394618483, -87.6880664353"
381,Western,SB,55th,59th,0.5,S,,-87.68422512,41.79387762,-87.68401393,41.78652976,-1,10/15/16 11:50 PM,,"-87.6842251186, 41.7938776185","41.7938776185, -87.6840139301"
397,Western,SB,Milwaukee,North Ave,0.45,N,,-87.68757241,41.91680646,-87.68740438,41.9103219,21,10/15/16 11:50 PM,,"-87.6875724135, 41.9168064565","41.9168064565, -87.6874043778"
611,Lake Shore Dr,SE,18th,Stevenson Expy,0.65,S,,-87.61678594,41.85796276,-87.61282307,41.84897864,55,10/15/16 11:50 PM,,"-87.6167859369, 41.8579627613","41.8579627613, -87.6128230691"
609,Lake Shore Dr,SE,31st,Oakwood,1,S,,-87.60853482,41.83857406,-87.60055934,41.82529953,-1,10/15/16 11:50 PM,,"-87.6085348206, 41.8385740621","41.8385740621, -87.6005593398"
578,Lake Shore Dr,NW,47th,43rd,0.53,S,,-87.58861739,41.81094268,-87.59490893,41.81694681,53,10/15/16 11:50 PM,,"-87.5886173859, 41.8109426802","41.8109426802, -87.5949089327"
413,79th,EB,Cottage Grove,Woodlawn,0.5,E,,-87.60519125,41.75111561,-87.59541535,41.75117524,24,10/15/16 11:50 PM,,"-87.6051912535, 41.7511156124","41.7511156124, -87.5954153468"
332,Western,NB,91st,87th,0.5,S,IDOT Signals Possible,-87.68211649,41.72822864,-87.68233085,41.73552625,33,10/15/16 11:50 PM,,"-87.6821164908, 41.7282286362","41.7282286362, -87.6823308541"
402,Western,SB,Addison,Belmont,0.5,N,,-87.68844151,41.94673184,-87.68834859,41.93946185,-1,10/15/16 11:50 PM,,"-87.6884415055, 41.9467318416","41.9467318416, -87.6883485854"
583,Lake Shore Dr,NW,18TH,Roosevelt,0.67,S,,-87.61641887,41.85796047,-87.61867114,41.8674651,-1,10/15/16 11:50 PM,,"-87.6164188659, 41.8579604705","41.8579604705, -87.6186711362"
580,Lake Shore Dr,NW,Oakwood,31st,1,S,,-87.60019246,41.82529719,-87.60816788,41.83857175,55,10/15/16 11:50 PM,,"-87.6001924641, 41.8252971863","41.8252971863, -87.6081678831"
394,Western,SB,Chicago,Grand,0.35,N,,-87.68702624,41.89574428,-87.68687813,41.89064909,27,10/15/16 11:50 PM,,"-87.6870262366, 41.8957442792","41.8957442792, -87.6868781339"
574,Cicero,NB,Madison,Kinzie,0.51,S,,-87.74507418,41.88049469,-87.74534035,41.88792051,-1,10/15/16 11:50 PM,,"-87.7450741768, 41.8804946946","41.8804946946, -87.7453403489"
577,Cicero,NB,Division,North Ave,0.5,N,,-87.74580249,41.90234154,-87.74590288,41.90962769,25,10/15/16 11:50 PM,,"-87.7458024865, 41.9023415361","41.9023415361, -87.7459028831"
368,Western,SB,107th,111th,0.5,S,,-87.68157079,41.69908,-87.68133821,41.6917802,-1,10/15/16 11:50 PM,,"-87.681570794, 41.699079999","41.699079999, -87.6813382085"
449,79th,WB,California,Kedzie,0.5,W,,-87.69263646,41.75004024,-87.7024134,41.74985034,35,10/15/16 11:50 PM,,"-87.6926364622, 41.7500402444","41.7500402444, -87.7024134014"
383,Western,SB,47th,51st,0.5,S,Western Blvd Run Parallel on the East Side,-87.68460875,41.80842679,-87.6844074,41.80114722,27,10/15/16 11:50 PM,,"-87.684608746, 41.8084267863","41.8084267863, -87.6844074011"
586,Lake Shore Dr,NB,Balbo,Monroe,0.53,S,,-87.61712898,41.87325521,-87.61730448,41.88091652,-1,10/15/16 11:50 PM,,"-87.61712898, 41.87325521","41.87325521, -87.61730448"
354,Western,NB,Chicago,Division,0.5,N,,-87.68665896,41.89574221,-87.6868431,41.90301509,24,10/15/16 11:50 PM,,"-87.6866589587, 41.8957422115","41.8957422115, -87.686843103"
587,Lake Shore Dr,NE,Monroe,Randolph,0.3,N,,-87.61730448,41.88091652,-87.61386137,41.88438769,-1,10/15/16 11:50 PM,,"-87.6173044795, 41.8809165183","41.8809165183, -87.6138613722"
348,Western,NB,Cermak,18th,0.5,S,,-87.68545675,41.85203087,-87.685797,41.857496,23,10/15/16 11:50 PM,,"-87.6854567493, 41.8520308712","41.8520308712, -87.685797"
600,Lake Shore Dr,NW,Montrose,Lawrence,0.52,N,,-87.64607823,41.96200602,-87.64778521,41.9694038,-1,10/15/16 11:50 PM,,"-87.6460782274, 41.9620060197","41.9620060197, -87.6477852109"
361,Western,NB,Belmont,Addison,0.5,N,,-87.68798106,41.93945978,-87.68807393,41.94672978,23,10/15/16 11:50 PM,,"-87.6879810565, 41.9394597831","41.9394597831, -87.6880739349"
610,Lake Shore Dr,SE,I-55 Expy,31st,0.75,S,,-87.61282307,41.84897864,-87.60853482,41.83857406,55,10/15/16 11:50 PM,,"-87.6128230691, 41.8489786419","41.8489786419, -87.6085348206"
371,Western,SB,95th,99th,0.5,S,IDOT Signals Possible,-87.68223832,41.72094036,-87.68202648,41.71367482,-1,10/15/16 11:50 PM,,"-87.6822383249, 41.7209403583","41.7209403583, -87.6820264847"
346,Western,NB,Archer,31st,0.91,S,Western Blvd Run Parallel on the East Side,-87.6847191,41.82593688,-87.68503933,41.83907298,-1,10/15/16 11:50 PM,,"-87.6847191026, 41.8259368847","41.8259368847, -87.6850393262"
452,79th,WB,Ashland,Damen,0.49,W,,-87.66346869,41.75056524,-87.67308244,41.75041755,17,10/15/16 11:50 PM,,"-87.6634686872, 41.7505652402","41.7505652402, -87.6730824357"
447,79th,EB,Ashland,Racine,0.5,W,,-87.66347154,41.75029083,-87.6536959,41.75031475,24,10/15/16 11:50 PM,,"-87.6634715402, 41.7502908262","41.7502908262, -87.6536959041"
386,Western,SB,Archer,Pershing,0.2,S,Western Blvd Run Parallel on the East Side,-87.68508598,41.82593896,-87.6850602,41.82299707,-1,10/15/16 11:50 PM,,"-87.6850859812, 41.8259389558","41.8259389558, -87.685060202"
362,Western,NB,Addison,Irving Park,0.5,N,,-87.68807393,41.94672978,-87.68828243,41.95401171,37,10/15/16 11:50 PM,,"-87.6880739349, 41.9467297764","41.9467297764, -87.6882824308"
412,79th,EB,Dr Martin L King Jr,Cottage Grove,0.5,E,,-87.6149133,41.75101415,-87.60519125,41.75111561,13,10/15/16 11:50 PM,,"-87.6149133035, 41.7510141454","41.7510141454, -87.6051912535"
353,Western,NB,Grand,Chicago,0.35,N,,-87.68651089,41.89064702,-87.68665896,41.89574221,25,10/15/16 11:50 PM,,"-87.6865108851, 41.8906470248","41.8906470248, -87.6866589587"
345,Western,NB,Pershing,Archer,0.2,S,Western Blvd Run Parallel on the East Side,-87.68469334,41.82299499,-87.6847191,41.82593688,-1,10/15/16 11:50 PM,,"-87.6846933402, 41.8229949942","41.8229949942, -87.6847191026"
366,Western,NB,Foster,Bryn Mawr,0.5,N,,-87.68896683,41.97589051,-87.68926444,41.98316666,27,10/15/16 11:50 PM,,"-87.6889668295, 41.97589051","41.97589051, -87.6892644434"
387,Western,SB,31st,Archer,0.91,S,Western Blvd Run Parallel on the East Side,-87.68540628,41.83907505,-87.68508598,41.82593896,-1,10/15/16 11:50 PM,,"-87.6854062799, 41.8390750509","41.8390750509, -87.6850859812"
453,79th,WB,Racine,Ashland,0.5,W,,-87.65369301,41.75058916,-87.66346869,41.75056524,-1,10/15/16 11:50 PM,,"-87.6536930095, 41.7505891635","41.7505891635, -87.6634686872"
1283,Fairbanks,SB,Chicago,Illinois,0.4,N,,-87.620469,41.896785,-87.620324,41.891002,18,10/15/16 11:50 PM,,"-87.620469, 41.896785","41.896785, -87.620324"
395,Western,SB,Division,Chicago,0.5,N,,-87.68721042,41.90301716,-87.68702624,41.89574428,26,10/15/16 11:50 PM,,"-87.6872104227, 41.9030171606","41.9030171606, -87.6870262366"
573,Cicero,NB,Harrison,Madison,0.51,S,,-87.74480742,41.87313826,-87.74507418,41.88049469,-1,10/15/16 11:50 PM,,"-87.7448074201, 41.8731382595","41.8731382595, -87.7450741768"
357,Western,NB,Milwaukee,Fullerton,0.55,N,,-87.68720501,41.91680439,-87.68745819,41.92489965,26,10/15/16 11:50 PM,,"-87.6872050148, 41.9168043897","41.9168043897, -87.68745819"
369,Western,SB,103rd,107th,0.5,S,,-87.68180346,41.70637736,-87.68157079,41.69908,-1,10/15/16 11:50 PM,,"-87.6818034645, 41.7063773615","41.7063773615, -87.681570794"
374,Western,SB,83rd,87th,0.5,S,,-87.68286242,41.74281675,-87.68269722,41.73552832,-1,10/15/16 11:50 PM,,"-87.6828624247, 41.7428167477","41.7428167477, -87.6826972175"
584,Lake Shore Dr,NE,Roosevelt,Balbo,0.41,N,,-87.61867114,41.8674651,-87.61712898,41.87325521,-1,10/15/16 11:50 PM,,"-87.6186711362, 41.8674650997","41.8674650997, -87.6171289792"
591,Lake Shore Dr,NW,Grand,Oak St,0.69,N,,-87.61390637,41.8918983,-87.61952598,41.90097877,-1,10/15/16 11:50 PM,,"-87.61390637, 41.8918983","41.8918983, -87.61952598"
341,Western,NB,55th,51st,0.5,S,Western Blvd Run Parallel on the East Side,-87.68385842,41.79387555,-87.68404066,41.80114515,-1,10/15/16 11:50 PM,,"-87.6838584229, 41.793875546","41.793875546, -87.684040664"
350,Western,NB,Roosevelt,Van Buren,0.65,S,,-87.68585486,41.86661151,-87.68608592,41.87608259,30,10/15/16 11:50 PM,,"-87.6858548579, 41.8666115084","41.8666115084, -87.6860859175"
579,Lake Shore Dr,NW,43rd,Oakwood,0.64,S,,-87.59468951,41.81693536,-87.60019246,41.82529719,55,10/15/16 11:50 PM,,"-87.5946895061, 41.816935359","41.816935359, -87.6001924641"
333,Western,NB,87th,83rd,0.5,S,,-87.68233085,41.73552625,-87.68249602,41.74281467,-1,10/15/16 11:50 PM,,"-87.6823308541, 41.7355262471","41.7355262471, -87.6824960199"
384,Western,SB,43rd,47th,0.5,S,Western Blvd Run Parallel on the East Side,-87.68481179,41.81569696,-87.68460875,41.80842679,-1,10/15/16 11:50 PM,,"-87.6848117907, 41.8156969641","41.8156969641, -87.684608746"
343,Western,NB,47th,43rd,0.5,S,Western Blvd Run Parallel on the East Side,-87.68424197,41.80842471,-87.68444497,41.81569489,-1,10/15/16 11:50 PM,,"-87.6842419673, 41.8084247143","41.8084247143, -87.6844449706"
378,Western,SB,67th,71st,0.5,S,,-87.68362752,41.77197865,-87.68342595,41.76470325,24,10/15/16 11:50 PM,,"-87.6836275216, 41.7719786518","41.7719786518, -87.6834259477"
